sales_price;area;bedrooms;bathrooms;garage;tax;zip_code;latitude;longitude;subway;botafogo_beach;rio_sul;leme_beach;copacabana_beach;santa_marta
579000.000000;50.000000;2;3;0;800.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
880000.000000;69.000000;2;2;1;900.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
1900000.000000;130.000000;3;2;3;0.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
1050000.000000;110.000000;3;2;0;670.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
900000.000000;94.000000;3;2;1;1630.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
1100000.000000;84.000000;2;2;1;1100.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
310000.000000;20.000000;1;1;0;500.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1100000.000000;87.000000;2;2;1;815.000000;22290140;-22.952470;-43.175776;1308.958295;1888.082605;535.141477;1391.398353;2504.843213;1885.270298
6000000.000000;650.000000;4;5;2;0.000000;22290090;-22.958320;-43.176587;1363.401031;1853.000622;149.997686;875.043331;1882.469172;2055.872274
1099000.000000;85.000000;2;3;1;890.000000;22271000;-22.954332;-43.195806;759.032104;173.251870;1928.894650;2781.261704;2353.034481;663.218926
1780000.000000;188.000000;3;4;2;2182.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
750000.000000;68.000000;2;2;0;700.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
290000.000000;21.000000;1;1;0;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
800000.000000;85.000000;2;1;1;1000.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
2340100.000000;149.000000;4;3;2;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
980000.000000;87.000000;2;3;1;900.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
5900000.000000;743.000000;3;3;2;1540.000000;22290240;-22.950660;-43.178046;1104.829458;1692.113780;720.962363;1669.767306;2615.109245;1620.206838
2270000.000000;185.000000;3;4;1;2000.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1000000.000000;86.000000;2;1;1;1100.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
920000.000000;86.000000;3;1;1;760.000000;22290160;-22.955508;-43.175466;1369.889028;1915.656081;251.129566;1069.436352;2212.426935;2017.543429
1290000.000000;94.000000;3;1;1;985.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
380000.000000;29.000000;1;1;0;550.000000;22280004;-22.953799;-43.183343;541.727662;1104.409951;727.410344;1721.544894;2166.128312;1205.464486
1750000.000000;251.000000;4;2;1;2626.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
520000.000000;42.000000;1;2;0;0.000000;22290020;-22.953827;-43.182139;663.898611;1227.512222;622.189918;1629.459788;2178.305257;1316.839571
2600000.000000;197.000000;3;2;2;1600.000000;22271000;-22.954332;-43.195806;759.032104;173.251870;1928.894650;2781.261704;2353.034481;663.218926
360000.000000;20.000000;1;1;0;465.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1014200.000000;72.000000;2;2;1;0.000000;22281036;-22.956109;-43.192422;530.811556;275.079292;1561.583490;2385.519374;2031.561772;836.293805
850000.000000;85.000000;2;2;0;739.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
790000.000000;60.000000;1;1;1;1340.000000;22280005;-22.953398;-43.183645;504.785938;1076.178130;776.963184;1774.368031;2207.744099;1157.394529
500000.000000;56.000000;1;2;0;625.000000;22231000;-22.940991;-43.180619;1556.689742;2016.475557;1824.748245;2760.707107;3613.250229;1591.318295
1000000.000000;96.000000;2;2;2;1198.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
550000.000000;65.000000;2;2;0;350.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
799000.000000;67.000000;2;2;1;1600.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1370000.000000;100.000000;2;1;1;1650.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
880000.000000;69.000000;2;1;1;890.000000;22280005;-22.953398;-43.183645;504.785938;1076.178130;776.963184;1774.368031;2207.744099;1157.394529
926000.000000;71.000000;2;2;1;0.000000;22281033;-22.953220;-43.193027;459.529341;155.681335;1676.115900;2577.636002;2354.567959;509.358343
1100000.000000;85.000000;2;1;1;0.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
1210000.000000;88.000000;2;1;1;692.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
2500000.000000;156.000000;3;3;3;3000.000000;22260003;-22.949739;-43.187145;383.375119;869.137869;1305.680372;2313.944974;2613.817383;683.703294
990000.000000;100.000000;3;1;1;1600.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
480000.000000;35.000000;1;1;0;490.000000;22251040;-22.943846;-43.184099;1108.546748;1541.535238;1633.742986;2632.972799;3265.358286;1122.672907
865000.000000;95.000000;3;1;1;910.000000;22251040;-22.943846;-43.184099;1108.546748;1541.535238;1633.742986;2632.972799;3265.358286;1122.672907
1060000.000000;83.000000;2;3;1;1100.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
300000.000000;23.000000;1;1;0;350.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1000000.000000;44.000000;1;1;1;1000.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1740000.000000;143.000000;3;1;1;2000.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
1250000.000000;81.000000;2;1;1;1600.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
994000.000000;66.000000;2;1;0;700.000000;22280004;-22.953799;-43.183343;541.727662;1104.409951;727.410344;1721.544894;2166.128312;1205.464486
210000.000000;21.000000;0;1;0;490.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1550000.000000;102.000000;2;2;2;1100.000000;22270030;-22.954715;-43.190455;277.901175;379.797655;1381.972556;2267.160470;2119.011825;749.442658
736000.000000;93.000000;3;1;0;884.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
850000.000000;90.000000;3;2;0;650.000000;22251090;-22.945458;-43.183949;955.531710;1424.042470;1466.854666;2472.901733;3086.998250;1063.125569
1700000.000000;145.000000;3;1;2;1940.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
270000.000000;21.000000;1;1;0;379.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1600000.000000;180.000000;3;2;1;1200.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
1850000.000000;154.000000;4;2;1;1800.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
370000.000000;25.000000;0;1;0;360.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
900000.000000;80.000000;2;2;1;1165.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
800000.000000;60.000000;2;2;1;880.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
2320000.000000;200.000000;3;3;1;1560.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
949000.000000;125.000000;2;3;1;1100.000000;22270012;-22.952854;-43.188409;16.963871;603.443880;1240.161738;2194.662833;2282.358168;714.886755
690000.000000;66.000000;2;1;0;770.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
1100000.000000;125.000000;3;1;1;2122.000000;22260007;-22.950252;-43.191211;404.088480;529.856379;1623.377286;2596.474182;2619.538551;310.687079
710000.000000;85.000000;2;1;0;742.000000;22231020;-22.941528;-43.181517;1458.525285;1910.123627;1786.612365;2740.636764;3542.638004;1481.669053
2600000.000000;245.000000;4;2;3;1449.000000;22260009;-22.951909;-43.195145;684.888309;274.732965;1925.084825;2837.707152;2568.906198;387.029476
900000.000000;120.000000;4;3;1;600.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
1989900.000000;13322.000000;4;4;2;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
2200000.000000;139.000000;4;4;3;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
980000.000000;73.000000;2;2;1;1167.000000;22260002;-22.949584;-43.186838;411.722323;904.746231;1292.422432;2303.387531;2629.005228;712.031633
599000.000000;50.000000;2;3;0;800.000000;22281036;-22.956109;-43.192422;530.811556;275.079292;1561.583490;2385.519374;2031.561772;836.293805
650000.000000;65.000000;2;2;1;1400.000000;22251050;-22.946422;-43.185310;796.495732;1249.126114;1448.221112;2464.995642;2976.318029;897.406752
1169000.000000;72.000000;2;2;1;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
2980000.000000;160.000000;4;5;2;2500.000000;22260020;-22.947793;-43.187882;575.764975;956.181201;1505.007983;2520.168110;2835.499845;606.191909
300000.000000;25.000000;1;1;0;500.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1130600.000000;74.000000;2;1;1;0.000000;22260040;-22.946105;-43.188307;759.791035;1078.428268;1668.980422;2687.299908;3026.459514;624.347013
1842000.000000;112.000000;3;1;1;0.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
2200000.000000;353.000000;4;1;3;0.000000;22280080;-22.956673;-43.184553;583.267096;1017.658919;753.565785;1632.829422;1838.441297;1292.528988
1811200.000000;10511.000000;3;3;1;0.000000;22260040;-22.946105;-43.188307;759.791035;1078.428268;1668.980422;2687.299908;3026.459514;624.347013
200000.000000;78.000000;2;1;1;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
750000.000000;65.000000;2;2;1;1000.000000;22290240;-22.950660;-43.178046;1104.829458;1692.113780;720.962363;1669.767306;2615.109245;1620.206838
1499000.000000;106.000000;3;1;1;990.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
1385000.000000;94.000000;2;1;1;1160.000000;22280005;-22.953398;-43.183645;504.785938;1076.178130;776.963184;1774.368031;2207.744099;1157.394529
1630000.000000;113.000000;3;3;1;0.000000;22270900;42.740592;-73.839772;7951602.682469;7951505.993795;7952486.536352;7953462.336245;7953800.148685;7950959.295779
1870700.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1949300.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1600000.000000;114.000000;3;3;2;1555.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1907800.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
3688000.000000;20909.000000;4;5;2;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
2224500.000000;138.000000;4;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1640300.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1450000.000000;130.000000;4;3;2;1400.000000;22270050;-22.953787;-43.184705;404.939360;965.138060;851.290094;1828.679297;2158.457281;1083.836868
1969000.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1623900.000000;100.000000;3;3;2;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1146300.000000;7862.000000;3;2;1;0.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
1780000.000000;188.000000;3;2;2;2300.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
399999.000000;25.000000;0;2;0;450.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1250000.000000;101.000000;3;2;2;1400.000000;22271091;-22.957585;-43.194237;778.811906;377.451647;1744.433780;2506.518694;1957.890308;991.168145
1195000.000000;87.000000;2;2;1;1057.000000;22230090;-22.939907;-43.179408;1724.740713;2189.241927;1924.790665;2832.356954;3750.924898;1761.008562
1300000.000000;105.000000;3;2;2;1600.000000;22290000;-22.955200;-43.182283;689.280470;1217.167853;560.876173;1537.458115;2025.184353;1377.314345
1000000.000000;120.000000;2;3;1;1000.000000;22271092;-22.957147;-43.193103;660.863387;344.703292;1627.424819;2410.772130;1951.257043;943.217531
945000.000000;70.000000;2;1;1;950.000000;22260000;-22.949266;-43.184175;605.812031;1156.296422;1125.720188;2144.803653;2662.916557;979.791345
1750000.000000;101.000000;3;3;2;1801.000000;22271110;-22.953612;-43.189630;133.851455;464.260947;1329.665330;2253.643326;2219.991872;689.842217
599000.000000;41.000000;2;3;0;800.000000;22281003;40.925042;-73.998291;7783132.471794;7783025.013466;7784032.637086;7785013.743133;7785318.558616;7782483.608500
945000.000000;70.000000;2;1;0;630.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
890000.000000;90.000000;2;2;1;900.000000;22281035;-22.958503;-43.191514;689.605436;548.658424;1473.058479;2210.116528;1749.657641;1115.061104
800000.000000;75.000000;2;1;0;650.000000;22281040;-22.955623;-43.192921;538.250806;200.981150;1617.177459;2453.313049;2100.398788;775.960172
880000.000000;72.000000;2;1;1;1000.000000;22280004;-22.953799;-43.183343;541.727662;1104.409951;727.410344;1721.544894;2166.128312;1205.464486
280000.000000;25.000000;1;1;0;674.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
800000.000000;98.000000;3;2;1;900.000000;22270016;-22.955089;-43.195448;745.801095;168.514916;1880.858343;2715.323023;2261.403542;733.727739
420000.000000;37.000000;1;1;0;400.000000;22260003;-22.949739;-43.187145;383.375119;869.137869;1305.680372;2313.944974;2613.817383;683.703294
840000.000000;72.000000;3;1;1;1100.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
780000.000000;69.000000;1;1;1;848.000000;22290031;-22.953559;-43.181547;720.342779;1289.321955;593.512471;1608.570046;2217.719271;1359.461013
545000.000000;105.000000;3;2;0;953.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
1240000.000000;100.000000;2;1;1;1494.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1200000.000000;110.000000;3;2;2;1490.000000;22281036;-22.956109;-43.192422;530.811556;275.079292;1561.583490;2385.519374;2031.561772;836.293805
600000.000000;60.000000;2;1;0;874.000000;22260100;-22.952250;-43.192176;379.061795;293.754054;1624.641267;2555.087154;2430.170154;426.961411
830000.000000;80.000000;2;2;1;1300.000000;22271020;-22.955689;-43.194994;727.445302;188.935180;1827.786819;2647.828685;2180.803467;789.735891
850000.000000;89.000000;3;3;0;700.000000;22260003;-22.949739;-43.187145;383.375119;869.137869;1305.680372;2313.944974;2613.817383;683.703294
950000.000000;93.000000;2;2;1;990.000000;22230090;-22.939907;-43.179408;1724.740713;2189.241927;1924.790665;2832.356954;3750.924898;1761.008562
3600000.000000;186.000000;3;2;2;3200.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
3500000.000000;263.000000;3;2;2;1650.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
850000.000000;60.000000;1;1;1;1243.000000;22280040;-22.952401;-43.183948;474.872233;1060.430980;865.451290;1872.804255;2316.111751;1082.874038
880000.000000;94.000000;3;2;1;780.000000;22290130;-22.961319;-43.178862;1361.196625;1751.708337;498.942409;881.546489;1478.869517;2070.973151
1990000.000000;134.000000;4;2;1;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1635000.000000;123.000000;4;3;1;1554.000000;22271100;-22.955459;-43.188994;284.392579;543.508373;1220.399308;2096.234341;2005.914799;895.592775
480000.000000;49.000000;1;1;0;610.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
1490000.000000;105.000000;3;2;2;1300.000000;22290031;-22.953559;-43.181547;720.342779;1289.321955;593.512471;1608.570046;2217.719271;1359.461013
1150000.000000;74.000000;2;2;1;0.000000;22260040;-22.946105;-43.188307;759.791035;1078.428268;1668.980422;2687.299908;3026.459514;624.347013
2252500.000000;1378.000000;4;4;2;0.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
1500000.000000;110.000000;3;1;2;1400.000000;22260004;-22.949757;-43.190909;428.028192;592.791346;1623.037980;2604.961625;2666.374872;311.886362
1658400.000000;10048.000000;3;3;2;0.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
1400000.000000;92.000000;2;3;1;1000.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
880000.000000;69.000000;2;1;0;0.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
2700000.000000;253.000000;4;5;2;0.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
900000.000000;70.000000;2;2;1;686.000000;22260000;-22.949266;-43.184175;605.812031;1156.296422;1125.720188;2144.803653;2662.916557;979.791345
1500000.000000;98.000000;3;3;1;958.000000;22290175;-22.955971;-43.174542;1473.447894;2014.368240;300.345057;983.115959;2212.682543;2124.568993
1800000.000000;124.000000;3;3;2;2150.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
135000.000000;50.000000;2;1;0;0.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
2184400.000000;15996.000000;3;3;1;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1724000.000000;112.000000;3;3;2;0.000000;22270000;-22.950729;-43.181721;740.906975;1326.671323;845.629283;1861.403588;2525.304065;1249.742048
1300000.000000;80.000000;2;2;1;1090.000000;22260020;-22.947793;-43.187882;575.764975;956.181201;1505.007983;2520.168110;2835.499845;606.191909
450000.000000;40.000000;1;1;0;500.000000;22231020;-22.941528;-43.181517;1458.525285;1910.123627;1786.612365;2740.636764;3542.638004;1481.669053
1630000.000000;120.000000;3;2;2;1800.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
355000.000000;23.000000;0;1;0;510.000000;22251080;-22.947842;-43.184068;728.856731;1248.215494;1246.072469;2262.409665;2821.641532;993.023534
1100000.000000;60.000000;2;1;1;1400.000000;22290010;-22.953310;-43.182359;635.222189;1208.248067;674.983983;1686.133167;2231.956767;1272.198230
2000000.000000;157.000000;4;3;1;0.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
750000.000000;65.000000;2;2;1;1550.000000;22260020;-22.947793;-43.187882;575.764975;956.181201;1505.007983;2520.168110;2835.499845;606.191909
670000.000000;60.000000;2;1;0;570.000000;22290160;-22.955508;-43.175466;1369.889028;1915.656081;251.129566;1069.436352;2212.426935;2017.543429
2200000.000000;139.000000;4;3;2;0.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
680000.000000;30.000000;1;1;0;550.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1341100.000000;7664.000000;2;3;1;0.000000;22290070;-22.955933;-43.177895;1140.780587;1672.601765;147.358696;1163.879957;2066.021221;1810.090189
1900000.000000;132.000000;3;3;2;1100.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
900000.000000;77.000000;2;2;1;1000.000000;22270016;-22.955089;-43.195448;745.801095;168.514916;1880.858343;2715.323023;2261.403542;733.727739
2900000.000000;229.000000;3;2;2;2003.000000;22271091;-22.957585;-43.194237;778.811906;377.451647;1744.433780;2506.518694;1957.890308;991.168145
480000.000000;35.000000;1;1;0;497.000000;22260000;-22.949266;-43.184175;605.812031;1156.296422;1125.720188;2144.803653;2662.916557;979.791345
3500000.000000;474.000000;5;2;1;0.000000;22271010;-22.953536;-43.195200;684.217285;132.442576;1884.281811;2760.809919;2405.608688;560.334791
2197000.000000;126.000000;3;2;2;2093.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
920000.000000;69.000000;2;2;1;900.000000;22280002;-22.956314;-43.185840;467.107631;880.084093;888.063810;1766.873560;1877.012017;1171.055976
650000.000000;62.000000;2;2;0;630.000000;22290160;-22.955508;-43.175466;1369.889028;1915.656081;251.129566;1069.436352;2212.426935;2017.543429
650000.000000;65.000000;2;2;1;750.000000;22280070;-22.955212;-43.183110;611.833847;1133.059396;639.643295;1602.255096;2012.382089;1306.831613
650000.000000;79.000000;2;1;0;1130.000000;22290190;-22.951370;-43.176381;1258.036676;1843.265070;642.483162;1527.881668;2595.063639;1800.644916
695000.000000;70.000000;2;2;0;688.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
990000.000000;133.000000;3;1;0;1150.000000;22270080;-22.953722;-43.192422;406.020138;181.631884;1602.311434;2496.762621;2281.621357;575.838792
140000.000000;132.000000;4;4;2;0.000000;22281080;-22.958378;-43.194540;861.720908;467.416445;1780.270122;2512.353529;1895.332219;1081.186114
820000.000000;80.000000;2;1;0;870.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
820000.000000;80.000000;2;1;0;869.000000;22270005;-22.955293;-43.194843;695.636884;142.947347;1816.697455;2649.357611;2213.406995;743.740394
630000.000000;70.000000;2;2;0;656.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
925000.000000;84.000000;2;2;1;1200.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
920000.000000;93.000000;2;2;1;755.000000;22280110;-22.956990;-43.182283;784.238052;1251.289290;519.797588;1417.276166;1828.826445;1491.673348
590000.000000;70.000000;2;1;0;650.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1230000.000000;80.000000;2;3;1;1418.000000;22260005;-22.950472;-43.184408;504.786786;1077.076833;1042.290041;2059.458849;2527.972975;974.275743
599000.000000;50.000000;2;3;0;800.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
2206000.000000;113.000000;3;2;1;1715.000000;22281050;-22.955123;-43.191498;387.717970;287.808160;1479.482112;2342.670568;2104.306391;751.379214
1200000.000000;140.000000;3;2;1;2400.000000;22280040;-22.952401;-43.183948;474.872233;1060.430980;865.451290;1872.804255;2316.111751;1082.874038
680000.000000;60.000000;2;2;1;712.000000;22250040;-22.948636;-43.182283;800.111013;1360.434751;1074.931688;2084.218490;2748.513849;1171.362830
1600000.000000;180.000000;3;2;1;1400.000000;22250145;-22.940919;-43.177289;1764.822627;2269.069465;1799.053050;2663.450026;3682.584804;1891.365798
1740000.000000;107.000000;4;3;2;2200.000000;22280004;-22.953799;-43.183343;541.727662;1104.409951;727.410344;1721.544894;2166.128312;1205.464486
1560000.000000;105.000000;3;3;2;1234.000000;22251030;-22.945818;-43.186218;826.562298;1233.635900;1557.008195;2574.854378;3044.722749;831.941400
1100000.000000;109.000000;3;3;1;1750.000000;22280030;-22.952579;-43.186521;211.491658;798.582208;1077.835816;2057.819614;2294.760906;855.224669
1049000.000000;75.000000;3;2;1;833.000000;22281034;-22.952717;-43.193632;520.964467;171.477452;1750.785487;2658.667724;2428.189773;448.579068
840000.000000;66.000000;2;2;1;880.000000;22290040;-22.953479;-43.178104;1071.202275;1641.815225;412.791812;1399.096416;2314.724901;1685.752976
1955000.000000;130.000000;3;1;2;2600.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
1050000.000000;274.000000;3;1;0;0.000000;22231010;-22.940340;-43.181315;1584.318731;2022.838957;1910.255208;2854.345996;3676.233880;1573.254672
790000.000000;112.000000;3;2;0;974.000000;22290080;-22.955722;-43.179408;985.977251;1515.974568;272.323658;1283.321937;2036.148587;1661.559304
1070000.000000;105.000000;3;2;1;1300.000000;22290030;-22.952276;-43.182479;625.862460;1210.869181;760.810963;1778.168767;2344.313587;1218.587096
2290000.000000;201.000000;4;4;2;1500.000000;22260040;-22.946105;-43.188307;759.791035;1078.428268;1668.980422;2687.299908;3026.459514;624.347013
525000.000000;56.000000;1;2;1;900.000000;22290190;-22.951370;-43.176381;1258.036676;1843.265070;642.483162;1527.881668;2595.063639;1800.644916
3500000.000000;421.000000;4;2;1;5000.000000;22290240;-22.950660;-43.178046;1104.829458;1692.113780;720.962363;1669.767306;2615.109245;1620.206838
995000.000000;105.000000;3;3;1;850.000000;22270010;-22.953634;-43.190684;231.978403;357.278460;1432.593657;2345.406556;2241.325904;632.230720
1900000.000000;126.000000;3;2;2;3424.000000;22280020;-22.953393;-43.188474;51.504289;584.968190;1224.875517;2166.582916;2223.976093;750.341118
